service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_name
164387,0,0,0,0,0,1,1,20260512,20191230,Выходные дни
167536,1,1,1,1,1,1,1,20260701,20191230,Ежедневно
164176,1,1,1,1,1,0,0,20260515,20191230,Будние дни
166058,1,1,1,1,1,0,0,20260526,20191230,Будние дни
163825,0,0,0,0,0,1,1,20260429,20191230,Выходные дни
167410,1,1,1,1,1,1,1,20260622,20191230,Ежедневно
168455,1,1,1,1,1,0,0,20260710,20191230,Будние дни
168456,0,0,0,0,0,1,1,20260710,20191230,Выходные дни
167541,1,1,1,1,1,0,0,20260701,20191230,Будние дни
167542,0,0,0,0,0,1,1,20260701,20191230,Выходные дни
165985,1,1,1,1,1,0,0,20260525,20191230,Будние дни
165986,0,0,0,0,0,1,1,20260525,20191230,Выходные дни
166410,1,1,1,1,1,1,0,20260529,20191230,Будние и субботние дни
166411,0,0,0,0,0,0,1,20260529,20191230,Воскресенье
164070,0,0,0,0,0,1,1,20260505,20191230,Выходные дни
164068,1,1,1,1,1,0,0,20260505,20191230,Будние дни
167531,1,1,1,1,1,1,1,20260701,20191230,Ежедневно
164104,0,0,0,0,0,1,1,20260505,20191230,Выходные дни
164102,1,1,1,1,1,0,0,20260505,20191230,Будние дни
168085,1,1,1,1,1,1,1,20260703,20191230,Ежедневно
163803,1,1,1,1,1,1,1,20260429,20191230,Ежедневно
163804,1,1,1,1,1,0,0,20260429,20191230,Будние дни
163805,0,0,0,0,0,1,1,20260429,20191230,Выходные дни
168958,1,1,1,1,1,1,1,20260720,20191230,Ежедневно
164075,1,1,1,1,1,0,0,20260505,20191230,Будние дни
164101,0,0,0,0,0,1,1,20260505,20191230,Выходные дни
167192,1,1,1,1,1,1,1,20260622,20191230,Ежедневно
167667,1,1,1,1,1,0,0,20260702,20191230,Будние дни
167670,0,0,0,0,0,1,1,20260702,20191230,Выходные дни
163609,0,0,0,0,0,1,1,20260422,20191230,Выходные дни
163607,1,1,1,1,1,0,0,20260422,20191230,Будние дни
166070,1,1,1,1,1,1,0,20260531,20191230,Будние и субботние дни
166075,0,0,0,0,0,0,1,20260531,20191230,Воскресенье
166074,0,0,0,0,0,1,0,20260531,20191230,Суббота
166071,1,1,1,1,1,0,0,20260531,20191230,Будние дни
166077,0,0,0,0,0,0,1,20260531,20191230,Воскресенье
161112,1,1,1,1,1,1,1,20260226,20191230,Ежедневно
161148,1,1,1,1,1,1,1,20260227,20191230,Ежедневно
161113,1,1,1,1,1,1,1,20260226,20191230,Ежедневно
161171,1,1,1,1,1,0,0,20260227,20191230,Будние дни
161172,0,0,0,0,0,1,1,20260227,20191230,Выходные дни
167659,0,0,0,0,0,1,0,20260702,20191230,Суббота
167657,1,1,1,1,1,0,0,20260702,20191230,Будние дни
167661,0,0,0,0,0,0,1,20260702,20191230,Воскресенье
166072,1,1,1,1,1,0,0,20260531,20191230,Будние дни
166076,0,0,0,0,0,0,1,20260531,20191230,Воскресенье
166073,0,0,0,0,0,1,0,20260531,20191230,Суббота
167669,0,0,0,0,0,1,1,20260702,20191230,Выходные дни
167666,1,1,1,1,1,0,0,20260702,20191230,Будние дни
163054,0,0,0,0,0,1,1,20260417,20191230,Выходные дни
163052,1,1,1,1,1,0,0,20260417,20191230,Будние дни
166067,1,1,1,1,1,0,0,20260531,20191230,Будние дни
166069,0,0,0,0,0,1,1,20260531,20191230,Выходные дни
166805,1,1,1,1,1,0,0,20260610,20191230,Будние дни
166807,0,0,0,0,0,1,1,20260610,20191230,Выходные дни
167653,1,1,1,1,1,0,0,20260702,20191230,Будние дни
167654,0,0,0,0,0,1,1,20260702,20191230,Выходные дни
163904,1,1,1,1,1,0,0,20260501,20191230,Будние дни
163905,0,0,0,0,0,1,1,20260501,20191230,Выходные дни
161978,0,0,0,0,0,1,1,20260320,20191230,Выходные дни
161976,1,1,1,1,1,0,0,20260320,20191230,Будние дни
167522,1,1,1,1,1,0,0,20260701,20191230,Будние дни
167523,0,0,0,0,0,1,1,20260701,20191230,Выходные дни
165184,1,1,1,1,1,0,0,20260516,20191230,Будние дни
165185,0,0,0,0,0,1,1,20260516,20191230,Выходные дни
168566,0,0,0,0,0,1,1,20260712,20191230,Выходные дни
168565,1,1,1,1,1,0,0,20260712,20191230,Будние дни
163056,0,0,0,0,0,1,0,20260417,20191230,Суббота
163610,0,0,0,0,0,0,1,20260421,20191230,Воскресенье
164886,1,1,1,1,1,0,0,20260514,20191230,Будние дни
168730,1,1,1,1,1,0,0,20260715,20191230,Будние дни
168731,0,0,0,0,0,1,1,20260715,20191230,Выходные дни
163801,1,1,1,1,1,0,0,20260429,20191230,Будние дни
163802,0,0,0,0,0,1,1,20260429,20191230,Выходные дни
168097,1,1,1,1,1,0,0,20260710,20191230,Будние дни
168744,0,0,0,0,0,1,1,20260716,20191230,Выходные дни
168381,0,0,0,0,0,1,1,20260707,20191230,Выходные дни
168380,1,1,1,1,1,0,0,20260707,20191230,Будние дни
168231,1,1,1,1,1,0,0,20260705,20191230,Будние дни
168232,0,0,0,0,0,1,1,20260705,20191230,Выходные дни
167942,1,1,1,1,1,0,0,20260628,20191230,Будние дни
167943,0,0,0,0,0,1,1,20260628,20191230,Выходные дни
160057,1,1,1,1,1,0,0,20260204,20191230,Будние дни
160058,0,0,0,0,0,1,1,20260204,20191230,Выходные дни
167191,1,1,1,1,1,1,1,20260617,20191230,Ежедневно
168945,1,1,1,1,1,0,0,20260719,20191230,Будние дни
168946,0,0,0,0,0,1,1,20260719,20191230,Выходные дни
168965,1,1,1,1,1,0,0,20260721,20191230,Будние дни
168966,0,0,0,0,0,1,1,20260721,20191230,Выходные дни
168459,1,1,1,1,1,0,0,20260710,20191230,Будние дни
168460,0,0,0,0,0,1,1,20260710,20191230,Выходные дни
167358,1,1,1,1,1,0,0,20260620,20191230,Будние дни
167359,0,0,0,0,0,1,1,20260620,20191230,Выходные дни
161896,1,1,1,1,1,0,0,20260320,20191230,Будние дни
161897,0,0,0,0,0,1,1,20260320,20191230,Выходные дни
160095,1,1,1,1,1,0,0,20260204,20191230,Будние дни
160097,0,0,0,0,0,1,1,20260204,20191230,Выходные дни
167458,0,0,0,0,0,1,1,20260701,20191230,Выходные дни
167456,1,1,1,1,1,0,0,20260701,20191230,Будние дни
164466,1,1,1,1,1,0,0,20260513,20191230,Будние дни
164467,0,0,0,0,0,1,1,20260513,20191230,Выходные дни
164078,1,1,1,1,1,0,0,20260505,20191230,Будние дни
164079,0,0,0,0,0,1,1,20260505,20191230,Выходные дни
164881,1,1,1,1,1,0,0,20260514,20191230,Будние дни
164882,0,0,0,0,0,1,1,20260514,20191230,Выходные дни
162751,1,1,1,1,1,0,0,20260406,20191230,Будние дни
162752,0,0,0,0,0,1,1,20260406,20191230,Выходные дни
166772,1,1,1,1,1,0,0,20260608,20191230,Будние дни
166773,0,0,0,0,0,1,1,20260608,20191230,Выходные дни
166596,1,1,1,1,1,0,0,20260604,20191230,Будние дни
166597,0,0,0,0,0,1,1,20260604,20191230,Выходные дни
166517,1,1,1,1,1,0,0,20260531,20191230,Будние дни
166518,0,0,0,0,0,1,1,20260531,20191230,Выходные дни
169023,0,0,0,0,0,1,1,20260722,20191230,Выходные дни
169022,1,1,1,1,1,0,0,20260722,20191230,Будние дни
164906,1,1,1,1,1,0,0,20260514,20191230,Будние дни
164907,0,0,0,0,0,1,1,20260514,20191230,Выходные дни
169018,1,1,1,1,1,0,0,20260722,20191230,Будние дни
169019,0,0,0,0,0,1,1,20260722,20191230,Выходные дни
167537,1,1,1,1,1,1,1,20260701,20191230,Ежедневно
167166,1,1,1,1,1,0,0,20260615,20191230,Будние дни
167167,0,0,0,0,0,1,1,20260615,20191230,Выходные дни
160772,1,1,1,1,1,0,0,20260219,20191230,Будние дни
160774,0,0,0,0,0,1,1,20260219,20191230,Выходные дни
166347,0,0,0,0,0,1,1,20260527,20191230,Выходные дни
166345,1,1,1,1,1,0,0,20260527,20191230,Будние дни
166877,1,1,1,1,1,0,0,20260610,20191230,Будние дни
166878,0,0,0,0,0,1,1,20260610,20191230,Выходные дни
168697,1,1,1,1,1,1,1,20260716,20191230,Ежедневно
164171,1,1,1,1,1,1,1,20260515,20191230,Ежедневно
167469,1,1,1,1,1,0,0,20260623,20191230,Будние дни
167470,0,0,0,0,0,1,1,20260623,20191230,Выходные дни
167189,1,1,1,1,1,0,0,20260617,20191230,Будние дни
167190,0,0,0,0,0,1,1,20260617,20191230,Выходные дни
159466,1,1,1,1,1,0,0,20260124,20191230,Будние дни
162551,0,0,0,0,0,1,1,20260404,20191230,Выходные дни
167463,1,1,1,1,1,0,0,20260623,20191230,Будние дни
167464,0,0,0,0,0,1,1,20260623,20191230,Выходные дни
168617,1,1,1,1,1,0,0,20260717,20191230,Будние дни
168684,0,0,0,0,0,1,1,20260717,20191230,Выходные дни
168722,1,1,1,1,1,0,0,20260716,20191230,Будние дни
168723,0,0,0,0,0,1,1,20260716,20191230,Выходные дни
166335,1,1,1,1,1,0,0,20260527,20191230,Будние дни
166336,0,0,0,0,0,1,1,20260527,20191230,Выходные дни
167301,1,1,1,1,1,0,0,20260620,20191230,Будние дни
167302,0,0,0,0,0,1,1,20260620,20191230,Выходные дни
168719,0,0,0,0,0,1,1,20260716,20191230,Выходные дни
168718,1,1,1,1,1,0,0,20260716,20191230,Будние дни
168715,0,0,0,0,0,1,1,20260716,20191230,Выходные дни
168714,1,1,1,1,1,0,0,20260716,20191230,Будние дни
163880,1,1,1,1,1,0,0,20260430,20191230,Будние дни
163881,0,0,0,0,0,1,1,20260430,20191230,Выходные дни
164549,1,1,1,1,1,0,0,20260509,20191230,Будние дни
165613,0,0,0,0,0,1,1,20260601,20191230,Выходные дни
168917,1,1,1,1,1,0,0,20260720,20191230,Будние дни
168918,0,0,0,0,0,1,1,20260720,20191230,Выходные дни
167916,1,1,1,1,1,0,0,20260628,20191230,Будние дни
167917,0,0,0,0,0,1,1,20260628,20191230,Выходные дни
166592,1,1,1,1,1,0,0,20260604,20191230,Будние дни
166593,0,0,0,0,0,1,1,20260604,20191230,Выходные дни
164170,1,1,1,1,1,0,0,20260515,20191230,Будние дни
168791,0,0,0,0,0,1,0,20260717,20191230,Суббота
168792,0,0,0,0,0,0,1,20260717,20191230,Воскресенье
168449,0,0,0,0,1,0,0,20260711,20191230,Пятница
168450,0,0,0,0,0,1,1,20260711,20191230,Выходные дни
164944,1,1,1,1,1,0,0,20260518,20191230,Будние дни
165589,0,0,0,0,0,1,1,20260601,20191230,Выходные дни
164178,0,0,0,0,0,1,1,20260515,20191230,Выходные дни
164173,1,1,1,1,1,0,0,20260515,20191230,Будние дни
167408,0,0,0,0,0,1,1,20260622,20191230,Выходные дни
167407,1,1,1,1,1,0,0,20260622,20191230,Будние дни
168915,1,1,1,1,1,0,0,20260720,20191230,Будние дни
168916,0,0,0,0,0,1,1,20260720,20191230,Выходные дни
166053,1,1,1,1,1,0,0,20260526,20191230,Будние дни
166056,0,0,0,0,0,1,1,20260601,20191230,Выходные дни
160616,0,0,0,0,0,1,1,20260213,20191230,Выходные дни
166031,1,1,1,1,1,0,0,20260601,20191230,Будние дни
166047,1,1,1,1,1,1,1,20260531,20191230,Ежедневно
166819,1,1,1,1,1,0,0,20260615,20191230,Будние дни
161661,0,0,0,0,0,1,1,20260312,20191230,Выходные дни
163241,1,1,1,1,1,0,0,20260418,20191230,Будние дни
163242,0,0,0,0,0,1,1,20260418,20191230,Выходные дни
168088,1,1,1,1,1,1,1,20260703,20191230,Ежедневно
166680,1,1,1,1,1,0,0,20260612,20191230,Будние дни
166681,0,0,0,0,0,1,1,20260612,20191230,Выходные дни
166412,1,1,1,1,1,0,0,20260612,20191230,Будние дни
166413,0,0,0,0,0,1,1,20260612,20191230,Выходные дни
166422,1,1,1,1,1,0,0,20260612,20191230,Будние дни
166423,0,0,0,0,0,1,1,20260612,20191230,Выходные дни
163676,1,1,1,1,1,0,0,20260425,20191230,Будние дни
168382,1,1,1,1,1,0,0,20260707,20191230,Будние дни
168383,0,0,0,0,0,1,1,20260707,20191230,Выходные дни
168964,0,0,0,0,0,1,1,20260721,20191230,Выходные дни
168963,1,1,1,1,1,0,0,20260721,20191230,Будние дни
166049,1,1,1,1,1,0,0,20260526,20191230,Будние дни
166052,0,0,0,0,0,1,1,20260601,20191230,Выходные дни
168197,1,1,1,1,1,0,0,20260705,20191230,Будние дни
168198,0,0,0,0,0,1,1,20260705,20191230,Выходные дни
163358,1,1,1,1,1,0,0,20260417,20191230,Будние дни
165597,0,0,0,0,0,1,1,20260601,20191230,Выходные дни
163363,1,1,1,1,1,1,1,20260417,20191230,Ежедневно
164175,1,1,1,1,1,0,0,20260515,20191230,Будние дни
164180,0,0,0,0,0,1,1,20260515,20191230,Выходные дни
168192,1,1,1,1,1,0,0,20260705,20191230,Будние дни
168193,0,0,0,0,0,1,1,20260705,20191230,Выходные дни
163181,1,1,1,1,1,0,0,20260413,20191230,Будние дни
163182,0,0,0,0,0,1,1,20260413,20191230,Выходные дни
163938,1,1,1,1,1,0,0,20260508,20191230,Будние дни
163285,0,0,0,0,0,1,1,20260417,20191230,Выходные дни
167565,1,1,1,1,1,0,0,20260625,20191230,Будние дни
167566,0,0,0,0,0,1,1,20260625,20191230,Выходные дни
163284,0,0,0,0,0,1,1,20260417,20191230,Выходные дни
163937,1,1,1,1,1,0,0,20260508,20191230,Будние дни
162806,0,0,0,0,1,0,0,20260417,20191230,Пятница
162807,0,0,0,0,0,1,0,20260417,20191230,Суббота
162808,0,0,0,0,0,0,1,20260417,20191230,Воскресенье
167450,1,1,1,1,0,0,0,20260701,20191230,Будние дни кроме пятницы
167451,0,0,0,0,1,0,0,20260701,20191230,Пятница
167452,0,0,0,0,0,1,1,20260701,20191230,Выходные дни
168738,1,1,1,1,1,1,1,20260716,20191230,Ежедневно
163362,1,1,1,1,1,1,1,20260417,20191230,Ежедневно
164908,1,1,1,1,1,0,0,20260514,20191230,Будние дни
164909,0,0,0,0,0,1,1,20260514,20191230,Выходные дни
164156,0,0,0,0,0,1,1,20260514,20191230,Выходные дни
164153,1,1,1,1,1,0,0,20260514,20191230,Будние дни
163235,1,1,1,1,1,0,0,20260418,20191230,Будние дни
163236,0,0,0,0,0,1,1,20260418,20191230,Выходные дни
168453,1,1,1,1,1,0,0,20260710,20191230,Будние дни
168454,0,0,0,0,0,1,1,20260710,20191230,Выходные дни
168457,1,1,1,1,1,0,0,20260710,20191230,Будние дни
168458,0,0,0,0,0,1,1,20260710,20191230,Выходные дни
167455,1,1,1,1,1,0,0,20260701,20191230,Будние дни
167457,0,0,0,0,0,1,1,20260701,20191230,Выходные дни
163183,1,1,1,1,1,0,0,20260412,20191230,Будние дни
163184,0,0,0,0,0,1,1,20260412,20191230,Выходные дни
163790,1,1,1,1,1,1,1,20260429,20191230,Ежедневно
168096,1,1,1,1,1,0,0,20260710,20191230,Будние дни
168743,0,0,0,0,0,1,1,20260716,20191230,Выходные дни
166813,1,1,1,1,1,0,0,20260616,20191230,Будние дни
164117,0,0,0,0,0,1,1,20260506,20191230,Выходные дни
167535,1,1,1,1,1,1,1,20260701,20191230,Ежедневно
167534,1,1,1,1,1,1,1,20260701,20191230,Ежедневно
167533,1,1,1,1,1,1,1,20260701,20191230,Ежедневно
167532,1,1,1,1,1,1,1,20260701,20191230,Ежедневно
164254,0,0,0,0,0,1,1,20260506,20191230,Выходные дни
164253,1,1,1,1,1,0,0,20260506,20191230,Будние дни
168493,1,1,1,1,1,0,0,20260712,20191230,Будние дни
168494,0,0,0,0,0,1,1,20260712,20191230,Выходные дни
160526,1,1,1,1,1,0,0,20260213,20191230,Будние дни
160529,0,0,0,0,0,1,1,20260213,20191230,Выходные дни
160527,1,1,1,1,1,0,0,20260213,20191230,Будние дни
166034,0,0,0,0,0,1,1,20260531,20191230,Выходные дни
168524,1,1,1,1,1,0,0,20260711,20191230,Будние дни
168523,0,0,0,0,0,1,1,20260711,20191230,Выходные дни
163571,1,1,1,1,1,0,0,20260425,20191230,Будние дни
163570,0,0,0,0,0,1,1,20260425,20191230,Выходные дни
167409,1,1,1,1,1,1,1,20260622,20191230,Ежедневно
168101,1,1,1,1,1,0,0,20260710,20191230,Будние дни
168102,0,0,0,0,0,1,1,20260710,20191230,Выходные дни
168089,1,1,1,1,1,1,1,20260702,20191230,Ежедневно
167089,1,1,1,1,1,1,1,20260613,20191230,Ежедневно
166786,1,1,1,1,1,0,0,20260609,20191230,Будние дни
166790,0,0,0,0,0,1,1,20260609,20191230,Выходные дни
166633,1,1,1,1,1,1,1,20260605,20191230,Ежедневно
166806,0,0,0,0,0,1,1,20260610,20191230,Выходные дни
166804,1,1,1,1,1,0,0,20260610,20191230,Будние дни
168884,1,1,1,1,1,0,0,20260718,20191230,Будние дни
168883,0,0,0,0,0,1,1,20260718,20191230,Выходные дни
166033,1,1,1,1,1,1,1,20260531,20191230,Ежедневно
168886,1,1,1,1,1,0,0,20260718,20191230,Будние дни
168885,0,0,0,0,0,1,1,20260718,20191230,Выходные дни
167402,1,1,1,1,1,0,0,20260622,20191230,Будние дни
167403,0,0,0,0,0,1,1,20260622,20191230,Выходные дни
164080,0,0,0,0,0,1,0,20260505,20191230,Суббота
164081,0,0,0,0,0,0,1,20260505,20191230,Воскресенье
166814,1,1,1,1,1,0,0,20260616,20191230,Будние дни
168742,1,1,1,1,1,1,1,20260716,20191230,Ежедневно
166239,0,0,0,0,0,1,1,20260531,20191230,Выходные дни
166238,1,1,1,1,1,0,0,20260531,20191230,Будние дни
168371,0,0,0,0,0,1,1,20260707,20191230,Выходные дни
168370,1,1,1,1,1,0,0,20260707,20191230,Будние дни
168006,0,0,0,0,0,1,1,20260702,20191230,Выходные дни
168005,1,1,1,1,1,0,0,20260702,20191230,Будние дни
166778,1,1,1,1,1,0,0,20260609,20191230,Будние дни
166779,0,0,0,0,0,1,1,20260609,20191230,Выходные дни
169036,1,1,1,1,1,0,0,20260722,20191230,Будние дни
169037,0,0,0,0,0,1,1,20260722,20191230,Выходные дни
166256,1,1,1,1,1,0,0,20260530,20191230,Будние дни
167128,0,0,0,0,0,1,1,20260628,20191230,Выходные дни
164069,1,1,1,1,1,0,0,20260505,20191230,Будние дни
164071,0,0,0,0,0,1,1,20260505,20191230,Выходные дни
166063,0,0,0,0,0,1,1,20260531,20191230,Выходные дни
160617,1,1,1,1,1,0,0,20260213,20191230,Будние дни
164229,1,1,1,1,1,0,0,20260508,20191230,Будние дни
165566,0,0,0,0,0,1,1,20260601,20191230,Выходные дни
166715,1,1,1,1,1,0,0,20260609,20191230,Будние дни
166716,0,0,0,0,0,1,1,20260609,20191230,Выходные дни
168968,1,1,1,1,1,0,0,20260721,20191230,Будние дни
168969,0,0,0,0,0,1,1,20260721,20191230,Выходные дни
166876,1,1,1,1,1,1,1,20260618,20191230,Ежедневно
161816,1,1,1,1,1,1,1,20260320,20191230,Ежедневно
166175,1,1,1,1,1,0,0,20260525,20191230,Будние дни
166176,0,0,0,0,0,1,1,20260525,20191230,Выходные дни
163199,1,1,1,1,1,1,1,20260417,20191230,Ежедневно
163202,1,1,1,1,1,0,0,20260417,20191230,Будние дни
163203,0,0,0,0,0,1,1,20260417,20191230,Выходные дни
163201,1,1,1,1,1,1,1,20260417,20191230,Ежедневно
163315,1,1,1,1,1,1,1,20260417,20191230,Ежедневно
163257,1,1,1,1,1,0,0,20260417,20191230,Будние дни
163261,0,0,0,0,0,1,1,20260417,20191230,Выходные дни
163319,1,1,1,1,1,0,0,20260417,20191230,Будние дни
163320,0,0,0,0,0,1,1,20260417,20191230,Выходные дни
164184,1,1,1,1,1,0,0,20260515,20191230,Будние дни
168906,1,1,1,1,1,0,0,20260720,20191230,Будние дни
168907,0,0,0,0,0,1,1,20260720,20191230,Выходные дни
168739,1,1,1,1,1,0,0,20260716,20191230,Будние дни
168688,1,1,1,1,1,0,0,20260715,20191230,Будние дни
168687,0,0,0,0,0,1,1,20260715,20191230,Выходные дни
164110,1,1,1,1,1,1,0,20260506,20191230,Будние и субботние дни
164111,0,0,0,0,0,0,1,20260506,20191230,Воскресенье
164298,1,1,1,1,1,0,0,20260508,20191230,Будние дни
164299,0,0,0,0,0,1,1,20260508,20191230,Выходные дни
166005,1,1,1,1,1,0,0,20260526,20191230,Будние дни
166006,0,0,0,0,0,1,1,20260526,20191230,Выходные дни
165204,1,1,1,1,1,1,1,20260517,20191230,Ежедневно
168807,1,1,1,1,1,1,1,20260717,20191230,Ежедневно
166509,1,1,1,1,1,0,0,20260531,20191230,Будние дни
166510,0,0,0,0,0,1,1,20260601,20191230,Выходные дни
167284,1,1,1,1,1,0,0,20260627,20191230,Будние дни
167286,0,0,0,0,0,1,1,20260627,20191230,Выходные дни
167287,0,0,0,0,0,1,1,20260627,20191230,Выходные дни
167285,1,1,1,1,1,0,0,20260627,20191230,Будние дни
167354,1,1,1,1,1,0,0,20260620,20191230,Будние дни
167355,0,0,0,0,0,1,1,20260620,20191230,Выходные дни
168372,1,1,1,1,1,0,0,20260707,20191230,Будние дни
168373,0,0,0,0,0,1,1,20260707,20191230,Выходные дни
163151,1,1,1,1,1,1,1,20260411,20191230,Ежедневно
162220,1,1,1,1,1,0,0,20260320,20191230,Будние дни
162221,0,0,0,0,0,1,1,20260320,20191230,Выходные дни
165984,1,1,1,1,1,1,1,20260525,20191230,Ежедневно
167406,1,1,1,1,1,0,0,20260622,20191230,Будние дни
162475,0,0,0,0,0,1,1,20260325,20191230,Выходные дни
163258,1,1,1,1,1,0,0,20260417,20191230,Будние дни
163260,0,0,0,0,0,1,1,20260417,20191230,Выходные дни
163316,1,1,1,1,1,1,1,20260417,20191230,Ежедневно
164172,1,1,1,1,1,0,0,20260515,20191230,Будние дни
164177,0,0,0,0,0,1,1,20260515,20191230,Выходные дни
166573,1,1,1,1,1,1,1,20260603,20191230,Ежедневно
164174,1,1,1,1,1,0,0,20260515,20191230,Будние дни
164179,0,0,0,0,0,1,1,20260515,20191230,Выходные дни
166046,1,1,1,1,1,1,1,20260531,20191230,Ежедневно
160623,0,0,0,0,0,1,1,20260213,20191230,Выходные дни
166032,1,1,1,1,1,0,0,20260601,20191230,Будние дни
166062,0,0,0,0,0,1,1,20260531,20191230,Выходные дни
166059,1,1,1,1,1,0,0,20260531,20191230,Будние дни
160771,1,1,1,1,1,0,0,20260219,20191230,Будние дни
166738,0,0,0,0,0,1,1,20260606,20191230,Выходные дни
166060,1,1,1,1,1,0,0,20260531,20191230,Будние дни
160780,0,0,0,0,0,1,1,20260219,20191230,Выходные дни
160781,0,0,0,0,0,1,1,20260219,20191230,Выходные дни
166061,1,1,1,1,1,0,0,20260531,20191230,Будние дни
164112,0,0,0,0,0,1,1,20260505,20191230,Выходные дни
164103,1,1,1,1,1,0,0,20260505,20191230,Будние дни
168581,1,1,1,1,1,0,0,20260712,20191230,Будние дни
168582,0,0,0,0,0,1,1,20260712,20191230,Выходные дни
166065,0,0,0,0,0,1,1,20260531,20191230,Выходные дни
166064,1,1,1,1,1,0,0,20260531,20191230,Будние дни
168576,0,0,0,0,0,1,1,20260712,20191230,Выходные дни
168575,1,1,1,1,1,0,0,20260712,20191230,Будние дни
166968,1,1,1,1,1,0,0,20260612,20191230,Будние дни
166969,0,0,0,0,0,1,1,20260612,20191230,Выходные дни
161988,1,1,1,1,1,0,0,20260320,20191230,Будние дни
161989,0,0,0,0,0,1,1,20260320,20191230,Выходные дни
168019,1,1,1,1,1,0,0,20260702,20191230,Будние дни
168020,0,0,0,0,0,1,1,20260702,20191230,Выходные дни
161144,1,1,1,1,1,1,1,20260227,20191230,Ежедневно
161145,1,1,1,1,1,1,1,20260227,20191230,Ежедневно
163608,0,0,0,0,0,1,1,20260422,20191230,Выходные дни
163606,1,1,1,1,1,0,0,20260422,20191230,Будние дни
163055,0,0,0,0,0,1,0,20260417,20191230,Суббота
164884,1,1,1,1,1,0,0,20260514,20191230,Будние дни
167665,1,1,1,1,1,0,0,20260702,20191230,Будние дни
167668,0,0,0,0,0,1,1,20260702,20191230,Выходные дни
161114,1,1,1,1,1,1,1,20260226,20191230,Ежедневно
161115,1,1,1,1,1,1,1,20260226,20191230,Ежедневно
167660,0,0,0,0,0,1,0,20260702,20191230,Суббота
167658,1,1,1,1,1,0,0,20260702,20191230,Будние дни
167662,0,0,0,0,0,0,1,20260702,20191230,Воскресенье
163053,0,0,0,0,0,1,1,20260417,20191230,Выходные дни
163051,1,1,1,1,1,0,0,20260417,20191230,Будние дни
166785,1,1,1,1,1,0,0,20260609,20191230,Будние дни
168967,0,0,0,0,0,1,1,20260721,20191230,Выходные дни
168787,1,1,1,1,1,0,0,20260717,20191230,Будние дни
168788,0,0,0,0,0,1,1,20260717,20191230,Выходные дни
166348,1,1,1,1,0,0,0,20260527,20191230,Будние дни кроме пятницы
166349,0,0,0,0,1,0,0,20260527,20191230,Пятница
166350,0,0,0,0,0,1,1,20260527,20191230,Выходные дни
166683,1,1,1,1,1,0,0,20260605,20191230,Будние дни
166684,0,0,0,0,0,1,1,20260605,20191230,Выходные дни
165124,1,1,1,1,1,0,0,20260515,20191230,Будние дни
165125,0,0,0,0,0,1,1,20260515,20191230,Выходные дни
168785,1,1,1,1,1,0,0,20260717,20191230,Будние дни
168786,0,0,0,0,0,1,1,20260717,20191230,Выходные дни
163580,1,1,1,1,1,0,0,20260425,20191230,Будние дни
163581,0,0,0,0,0,1,1,20260425,20191230,Выходные дни
167643,1,1,1,1,1,0,0,20260626,20191230,Будние дни
167644,0,0,0,0,0,1,1,20260626,20191230,Выходные дни
168993,0,0,0,0,0,1,1,20260722,20191230,Выходные дни
168992,1,1,1,1,1,0,0,20260722,20191230,Будние дни
168451,1,1,1,1,1,0,0,20260710,20191230,Будние дни
168452,0,0,0,0,0,1,1,20260710,20191230,Выходные дни
161140,1,1,1,1,1,0,0,20260227,20191230,Будние дни
161141,0,0,0,0,0,1,1,20260227,20191230,Выходные дни
164875,1,1,1,1,1,0,0,20260514,20191230,Будние дни
164876,0,0,0,0,0,1,1,20260514,20191230,Выходные дни
161111,1,1,1,1,1,1,1,20260226,20191230,Ежедневно
168560,1,1,1,1,1,0,0,20260712,20191230,Будние дни
168561,0,0,0,0,0,1,1,20260712,20191230,Выходные дни
164076,1,1,1,1,1,0,0,20260505,20191230,Будние дни
164077,0,0,0,0,0,1,1,20260505,20191230,Выходные дни
167356,1,1,1,1,1,0,0,20260620,20191230,Будние дни
167357,0,0,0,0,0,1,1,20260620,20191230,Выходные дни
163200,1,1,1,1,1,1,1,20260417,20191230,Ежедневно
166538,1,1,1,1,1,0,0,20260531,20191230,Будние дни
166539,0,0,0,0,0,1,1,20260531,20191230,Выходные дни
163259,0,0,0,0,0,1,1,20260417,20191230,Выходные дни
163256,1,1,1,1,1,0,0,20260417,20191230,Будние дни
161979,0,0,0,0,0,1,1,20260320,20191230,Выходные дни
161977,1,1,1,1,1,0,0,20260320,20191230,Будние дни
162116,1,1,1,1,1,0,0,20260318,20191230,Будние дни
162117,0,0,0,0,0,1,1,20260318,20191230,Выходные дни
166693,0,0,0,0,1,0,0,20260611,20191230,Пятница
166695,0,0,0,0,0,1,1,20260611,20191230,Выходные дни
166639,1,1,1,1,1,1,0,20260605,20191230,Будние и субботние дни
166641,0,0,0,0,0,0,1,20260605,20191230,Воскресенье
169024,1,1,1,1,1,0,0,20260722,20191230,Будние дни
169025,0,0,0,0,0,1,1,20260722,20191230,Выходные дни
168956,1,1,1,1,1,0,0,20260720,20191230,Будние дни
168957,0,0,0,0,0,1,1,20260720,20191230,Выходные дни
169004,1,1,1,1,1,0,0,20260722,20191230,Будние дни
169005,0,0,0,0,0,1,1,20260722,20191230,Выходные дни
166057,1,1,1,1,1,0,0,20260526,20191230,Будние дни
